code,code_np,level,des_pt,des_en,class,level1,despt1,desen1,level2,despt2,desen2,level3,despt3,desen3,level4,despt4,desen4,level5,despt5,desen5
0-29.50,02950,4,Engenheiro de segurança industrial,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,2,"02 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-3)",,29,029 Engenheiros não classificados em outra parte,,2950,02950 Engenheiro de segurança industrial,,,,
0-29.60,02960,4,Engenheiro naval,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,2,"02 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-3)",,29,029 Engenheiros não classificados em outra parte,,2960,02960 Engenheiro naval,,,,
0-29.90,02990,4,Outros engenheiros não classificados em outra parte,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,2,"02 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-3)",,29,029 Engenheiros não classificados em outra parte,,2990,02990 Outros engenheiros não classificados em outra parte,,,,
0-3,03,2,"Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,,,,,,,,,
0-31,031,3,Engenheiros geógrafos e hidrógrafos,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,31,031 Engenheiros geógrafos e hidrógrafos,,,,,,,
0-31.10,03110,4,Engenheiro geógrafo,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,31,031 Engenheiros geógrafos e hidrógrafos,,3110,03110 Engenheiro geógrafo,,,,
0-31.20,03120,4,Engenheiro hidrógrafo,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,31,031 Engenheiros geógrafos e hidrógrafos,,3120,03120 Engenheiro hidrógrafo,,,,
0-31.90,03190,4,Outros engenheiros geógrafos e hidrógrafos,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,31,031 Engenheiros geógrafos e hidrógrafos,,3190,03190 Outros engenheiros geógrafos e hidrógrafos,,,,
0-32,032,3,Desenhadores,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,,,,,,
0-32.01,03201,4,"Desenhador, em geral",,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3201,"03201 Desenhador, em geral",,,,
0-32.05,03205,4,Desenhador da construção civil,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3205,03205 Desenhador da construção civil,,,,
0-32.10,03210,4,Desenhador de arquitectura,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3210,03210 Desenhador de arquitectura,,,,
0-32.15,03215,4,Desenhador electrónico,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3215,03215 Desenhador electrónico,,,,
0-32.20,03220,4,Desenhador de máquinas,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3220,03220 Desenhador de máquinas,,,,
0-32.25,03225,4,Desenhador cartógrafo,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3225,03225 Desenhador cartógrafo,,,,
0-32.30,03230,4,Cartógrafo,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3230,03230 Cartógrafo,,,,
0-32.35,03235,4,Desenhador de topografia,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3235,03235 Desenhador de topografia,,,,
0-32.40,03240,4,Medidor-orçamentista,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3240,03240 Medidor-orçamentista,,,,
0-32.45,03245,4,Desenhador-maquetista - artes gráficas,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3245,03245 Desenhador-maquetista - artes gráficas,,,,
0-32.50,03250,4,Desenhador de artes gráficas - execução,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3250,03250 Desenhador de artes gráficas - execução,,,,
0-32.90,03290,4,Outros desenhadores,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,32,032 Desenhadores,,3290,03290 Outros desenhadores,,,,
0-33,033,3,Técnicos de topografia e trabalhadores similares,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,,,,,,
0-33.10,03310,4,Técnico hidrográfico,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,3310,03310 Técnico hidrográfico,,,,
0-33.20,03320,4,Técnico de oceanografia,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,3320,03320 Técnico de oceanografia,,,,
0-33.30,03330,4,Topógrafo,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,3330,03330 Topógrafo,,,,
0-33.40,03340,4,Hidrometrista,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,3340,03340 Hidrometrista,,,,
0-33.50,03350,4,Topógrafo de minas,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,3350,03350 Topógrafo de minas,,,,
0-33.60,03360,4,Operador fotogramétrico,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,3360,03360 Operador fotogramétrico,,,,
0-33.70,03370,4,Registador-medidor,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,3370,03370 Registador-medidor,,,,
0-33.80,03380,4,Construtor civil,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,3380,03380 Construtor civil,,,,
0-33.90,03390,4,Outros técnicos de topografia e trabalhadores similares,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,33,033 Técnicos de topografia e trabalhadores similares,,3390,03390 Outros técnicos de topografia e trabalhadores similares,,,,
0-39,039,3,Técnicos da indústria não classificados em outra parte,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,39,039 Técnicos da indústria não classificados em outra parte,,,,,,,
0-39.01,03901,4,"Especialista de organização, em geral",,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,39,039 Técnicos da indústria não classificados em outra parte,,3901,"03901 Especialista de organização, em geral",,,,
0-39.10,03910,4,Especialista de métodos,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,39,039 Técnicos da indústria não classificados em outra parte,,3910,03910 Especialista de métodos,,,,
0-39.20,03920,4,Especialista de estudo de tempos e de movimentos,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,39,039 Técnicos da indústria não classificados em outra parte,,3920,03920 Especialista de estudo de tempos e de movimentos,,,,
0-39.30,03930,4,Preparador de trabalho,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,39,039 Técnicos da indústria não classificados em outra parte,,3930,03930 Preparador de trabalho,,,,
0-39.40,03940,4,Agente de segurança industrial,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,39,039 Técnicos da indústria não classificados em outra parte,,3940,03940 Agente de segurança industrial,,,,
0-39.50,03950,4,Técnico de cortumes,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,39,039 Técnicos da indústria não classificados em outra parte,,3950,03950 Técnico de cortumes,,,,
0-39.90,03990,4,Outros técnicos da indústria não classificados em outra parte,,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,3,"03 Arquitectos, engenheiros e técnicos similares (excepto os do subgrupo 0-2)",,39,039 Técnicos da indústria não classificados em outra parte,,3990,03990 Outros técnicos da indústria não classificados em outra parte,,,,
0-4,04,2,"Pilotos, oficiais de convés, oficiais de máquinas - marinha e aviação",,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,4,"04 Pilotos, oficiais de convés, oficiais de máquinas - marinha e aviação",,,,,,,,,,
0-41,041,3,"Pilotos de aviões, navegadores e mecânicos de vôo",,1980,0,"0 Pessoal de profissões científicas, técnicas, artísticas e de profissões similares (excepto os do grande grupo 1)",,4,"04 Pilotos, oficiais de convés, oficiais de máquinas - marinha e aviação",,41,"041 Pilotos de aviões, navegadores e mecânicos de vôo",,,,,,,
